order_id,line_number,part_id,quantity,extended_price,discount,tax,return_flag,line_status,ship_date,commit_date
5843,2,150,19,1084.14,0.1,0.08,N,F,2025-03-08,2025-03-10
5843,3,272,6,521.46,0.02,0.08,N,F,2025-03-14,2025-03-10
5844,1,266,3,274.65,0.1,0.08,N,F,2025-03-03,2025-02-26
5845,1,211,19,3433.3,0.1,0.08,N,F,2025-03-13,2025-03-22
5845,2,254,20,2372.2,0.05,0.08,N,F,2025-03-18,2025-03-22
5845,3,135,1,168.14,0.1,0.08,N,F,2025-03-25,2025-03-22
5845,4,275,18,1839.06,0.05,0.08,N,F,2025-03-18,2025-03-22
5846,1,100,12,463.68,0.1,0.08,N,O,2025-07-14,2025-07-09
5846,2,159,1,122.11,0.0,0.08,N,O,2025-07-10,2025-07-09
5847,1,130,12,1589.16,0.1,0.08,N,F,2025-05-17,2025-05-24
5847,2,209,17,456.45,0.1,0.08,N,F,2025-05-21,2025-05-24
5847,3,187,20,2548.0,0.02,0.08,N,F,2025-05-25,2025-05-24
5847,4,226,5,444.1,0.02,0.08,N,F,2025-05-19,2025-05-24
5847,5,209,7,178.22,0.05,0.08,N,F,2025-05-26,2025-05-24
5848,1,259,18,1970.64,0.05,0.08,N,F,2025-03-04,2025-03-07
5849,1,236,5,948.2,0.02,0.08,N,F,2025-04-17,2025-04-20
5849,2,239,20,1469.2,0.0,0.08,N,F,2025-04-16,2025-04-20
5849,3,125,19,2832.9,0.1,0.08,N,F,2025-04-21,2025-04-20
5849,4,119,14,789.32,0.0,0.08,N,F,2025-04-23,2025-04-20
5850,1,279,1,56.11,0.05,0.08,N,F,2025-02-12,2025-02-18
5850,2,232,4,635.8,0.0,0.08,N,F,2025-02-11,2025-02-18
5850,3,296,17,3226.6,0.02,0.08,N,F,2025-02-09,2025-02-18
5851,1,112,20,2670.8,0.05,0.08,N,O,2025-01-13,2025-01-15
5851,2,174,10,1817.3,0.0,0.08,N,O,2025-01-10,2025-01-15
5852,1,221,3,177.15,0.0,0.08,N,O,2025-04-29,2025-04-26
5853,1,206,12,1273.08,0.0,0.08,N,O,2025-04-08,2025-04-16
5853,2,241,15,777.75,0.02,0.08,N,O,2025-04-15,2025-04-16
5853,3,280,18,1402.74,0.05,0.08,N,O,2025-04-16,2025-04-16
5854,1,197,12,1705.32,0.1,0.08,N,F,2025-05-14,2025-05-10
5854,2,228,14,1181.32,0.1,0.08,N,F,2025-05-11,2025-05-10
5854,3,280,10,942.7,0.0,0.08,N,F,2025-05-04,2025-05-10
5855,1,272,11,928.07,0.02,0.08,N,O,2025-01-11,2025-01-18
5855,2,192,1,37.15,0.05,0.08,N,O,2025-01-17,2025-01-18
5855,3,106,9,1535.76,0.1,0.08,N,O,2025-01-21,2025-01-18
5855,4,215,5,472.15,0.1,0.08,N,O,2025-01-15,2025-01-18
5855,5,243,5,318.3,0.05,0.08,N,O,2025-01-21,2025-01-18
5856,1,147,11,1930.72,0.1,0.08,N,O,2025-05-07,2025-05-07
5856,2,132,9,324.0,0.05,0.08,N,O,2025-05-06,2025-05-07
5856,3,170,2,300.22,0.05,0.08,N,O,2025-04-30,2025-05-07
5856,4,204,5,695.3,0.02,0.08,N,O,2025-04-28,2025-05-07
5856,5,173,1,148.87,0.05,0.08,N,O,2025-05-02,2025-05-07
5857,1,159,3,405.96,0.05,0.08,N,F,2025-05-05,2025-05-11
5858,1,287,18,546.84,0.02,0.08,N,O,2025-02-21,2025-02-18
5859,1,186,17,2398.36,0.0,0.08,N,F,2025-04-30,2025-05-05
5860,1,154,4,765.52,0.02,0.08,N,F,2025-02-05,2025-02-01
5860,2,242,8,228.64,0.02,0.08,N,F,2025-01-23,2025-02-01
5860,3,197,8,1327.6,0.0,0.08,N,F,2025-01-25,2025-02-01
5860,4,227,16,1952.64,0.05,0.08,N,F,2025-01-24,2025-02-01
5860,5,132,17,554.88,0.02,0.08,N,F,2025-01-24,2025-02-01
5861,1,168,1,154.99,0.0,0.08,N,O,2025-05-28,2025-05-27
5862,1,102,1,184.0,0.05,0.08,N,O,2025-05-16,2025-05-16
5862,2,195,8,1614.64,0.1,0.08,N,O,2025-05-16,2025-05-16
5862,3,189,16,2724.48,0.05,0.08,N,O,2025-05-08,2025-05-16
5862,4,155,20,3099.4,0.0,0.08,N,O,2025-05-10,2025-05-16
5862,5,124,8,968.4,0.0,0.08,N,O,2025-05-14,2025-05-16
5863,1,143,10,1176.4,0.1,0.08,N,O,2025-06-23,2025-06-21
5863,2,129,5,859.25,0.05,0.08,N,O,2025-06-18,2025-06-21
5864,1,121,18,1825.56,0.1,0.08,N,O,2025-03-15,2025-03-10
5864,2,259,8,869.84,0.02,0.08,N,O,2025-03-09,2025-03-10
5864,3,273,12,318.48,0.05,0.08,N,O,2025-03-07,2025-03-10
5865,1,189,7,1336.58,0.1,0.08,N,O,2025-05-26,2025-05-25
5865,2,197,14,2622.76,0.1,0.08,N,O,2025-05-17,2025-05-25
5866,1,219,12,1831.44,0.0,0.08,R,F,2025-04-26,2025-05-04
5866,2,276,6,600.84,0.05,0.08,N,F,2025-05-07,2025-05-04
5866,3,180,4,189.84,0.1,0.08,N,F,2025-05-02,2025-05-04
5866,4,126,1,121.9,0.1,0.08,N,F,2025-05-02,2025-05-04
5867,1,270,20,2411.0,0.05,0.08,N,O,2025-04-25,2025-04-28
5867,2,222,7,319.55,0.05,0.08,N,O,2025-04-21,2025-04-28
5867,3,290,6,563.1,0.1,0.08,N,O,2025-04-25,2025-04-28
5867,4,202,9,1233.0,0.0,0.08,N,O,2025-04-26,2025-04-28
5868,1,185,15,2041.35,0.0,0.08,N,O,2025-06-18,2025-06-13
5868,2,139,9,1087.29,0.05,0.08,N,O,2025-06-14,2025-06-13
5868,3,282,13,1109.03,0.0,0.08,N,O,2025-06-09,2025-06-13
5869,1,177,15,1795.95,0.05,0.08,N,O,2025-01-28,2025-01-29
5869,2,213,16,1407.68,0.0,0.08,N,O,2025-02-03,2025-01-29
5869,3,142,14,1531.46,0.05,0.08,N,O,2025-01-23,2025-01-29
5869,4,118,10,1938.6,0.0,0.08,N,O,2025-02-03,2025-01-29
5869,5,277,1,69.07,0.02,0.08,N,O,2025-02-01,2025-01-29
5870,1,107,12,718.68,0.0,0.08,N,F,2025-04-24,2025-04-30
5870,2,172,9,1292.58,0.02,0.08,N,F,2025-04-24,2025-04-30
5870,3,244,20,859.0,0.05,0.08,N,F,2025-04-22,2025-04-30
5870,4,203,3,444.12,0.02,0.08,N,F,2025-05-02,2025-04-30
5871,1,252,6,1067.16,0.02,0.08,N,O,2025-04-01,2025-04-09
5871,2,233,8,383.52,0.05,0.08,N,O,2025-04-12,2025-04-09
5871,3,144,12,698.76,0.02,0.08,N,O,2025-04-05,2025-04-09
5871,4,124,18,2266.02,0.02,0.08,N,O,2025-04-03,2025-04-09
5872,1,266,17,1696.94,0.1,0.08,N,O,2025-06-10,2025-06-18
5872,2,273,11,381.37,0.05,0.08,N,O,2025-06-17,2025-06-18
5872,3,192,10,372.3,0.05,0.08,N,O,2025-06-22,2025-06-18
5873,1,288,2,301.94,0.0,0.08,N,F,2025-02-28,2025-03-05
5873,2,251,14,2102.24,0.1,0.08,N,F,2025-02-28,2025-03-05
5874,1,143,16,1780.16,0.05,0.08,N,F,2025-06-06,2025-06-04
5874,2,110,15,678.6,0.0,0.08,N,F,2025-05-30,2025-06-04
5874,3,214,10,962.7,0.0,0.08,N,F,2025-06-07,2025-06-04
5874,4,170,19,3328.8,0.1,0.08,N,F,2025-06-06,2025-06-04
5874,5,142,7,851.41,0.1,0.08,N,F,2025-06-09,2025-06-04
5875,1,169,16,1931.04,0.02,0.08,N,O,2025-02-03,2025-01-30
5876,1,165,19,3502.27,0.1,0.08,N,O,2025-04-27,2025-05-05
5877,1,168,15,2967.75,0.0,0.08,N,O,2025-01-31,2025-02-05
5877,2,270,14,1469.72,0.05,0.08,N,O,2025-02-10,2025-02-05
5878,1,100,3,125.13,0.0,0.08,N,O,2025-01-24,2025-01-31
5879,1,234,4,447.24,0.02,0.08,N,O,2025-06-05,2025-06-08
5879,2,222,8,261.44,0.02,0.08,N,O,2025-06-13,2025-06-08
5879,3,246,7,747.39,0.05,0.08,N,O,2025-06-06,2025-06-08
5880,1,164,12,1993.92,0.1,0.08,N,F,2025-02-25,2025-02-22
5880,2,288,14,2350.32,0.0,0.08,R,F,2025-02-17,2025-02-22
5880,3,138,1,34.25,0.1,0.08,N,F,2025-02-23,2025-02-22
5880,4,213,18,1389.78,0.1,0.08,N,F,2025-02-14,2025-02-22
5881,1,205,2,242.12,0.0,0.08,N,O,2025-03-16,2025-03-16
5881,2,231,13,560.43,0.0,0.08,N,O,2025-03-17,2025-03-16
5881,3,105,1,56.25,0.02,0.08,N,O,2025-03-10,2025-03-16
5881,4,110,7,248.43,0.0,0.08,N,O,2025-03-09,2025-03-16
5882,1,115,18,700.56,0.0,0.08,N,O,2025-04-12,2025-04-12
5883,1,131,12,1779.48,0.0,0.08,N,O,2025-06-23,2025-06-27
5884,1,269,11,741.29,0.0,0.08,N,O,2025-04-22,2025-04-22
5884,2,225,11,934.23,0.05,0.08,N,O,2025-04-17,2025-04-22
5884,3,215,14,1410.92,0.0,0.08,N,O,2025-04-22,2025-04-22
5884,4,168,3,519.87,0.1,0.08,N,O,2025-04-16,2025-04-22
5884,5,126,19,2446.06,0.0,0.08,N,O,2025-04-16,2025-04-22
5885,1,269,6,355.38,0.0,0.08,N,O,2025-05-12,2025-05-18
5885,2,247,5,877.1,0.05,0.08,N,O,2025-05-23,2025-05-18
5886,1,206,11,989.56,0.0,0.08,N,F,2025-03-01,2025-02-27
5886,2,141,2,317.3,0.1,0.08,N,F,2025-02-28,2025-02-27
5886,3,148,4,523.64,0.1,0.08,N,F,2025-02-28,2025-02-27
5886,4,196,16,2892.32,0.1,0.08,N,F,2025-02-24,2025-02-27
5887,1,107,10,762.8,0.05,0.08,N,O,2025-06-09,2025-06-07
5888,1,133,17,1639.65,0.05,0.08,N,O,2025-01-25,2025-01-27
5888,2,260,20,1894.0,0.0,0.08,N,O,2025-01-25,2025-01-27
5888,3,282,13,974.74,0.0,0.08,N,O,2025-01-22,2025-01-27
5888,4,212,17,2739.21,0.05,0.08,N,O,2025-01-31,2025-01-27
5889,1,171,5,635.2,0.02,0.08,N,O,2025-03-17,2025-03-17
5889,2,271,14,774.06,0.05,0.08,N,O,2025-03-17,2025-03-17
5889,3,127,12,382.8,0.0,0.08,N,O,2025-03-14,2025-03-17
5889,4,122,8,285.84,0.05,0.08,N,O,2025-03-19,2025-03-17
5890,1,290,19,1965.17,0.0,0.08,N,O,2025-05-17,2025-05-22
5891,1,298,7,345.73,0.0,0.08,N,F,2025-03-02,2025-02-26
5892,1,201,14,1274.42,0.02,0.08,N,F,2025-06-14,2025-06-12
5892,2,192,8,240.56,0.05,0.08,N,F,2025-06-14,2025-06-12
5892,3,111,4,348.4,0.02,0.08,N,F,2025-06-09,2025-06-12
5892,4,164,9,1548.9,0.1,0.08,R,F,2025-06-12,2025-06-12
5893,1,292,9,1696.77,0.0,0.08,N,O,2025-03-15,2025-03-22
5893,2,247,19,3173.19,0.02,0.08,N,O,2025-03-16,2025-03-22
5893,3,131,20,2908.6,0.02,0.08,N,O,2025-03-16,2025-03-22
5893,4,185,6,875.94,0.05,0.08,N,O,2025-03-21,2025-03-22
5894,1,256,13,1352.91,0.05,0.08,N,O,2025-05-19,2025-05-26
5895,1,119,13,696.93,0.02,0.08,N,O,2025-05-28,2025-06-05
5895,2,138,10,282.3,0.0,0.08,N,O,2025-06-06,2025-06-05
5895,3,233,4,160.24,0.1,0.08,N,O,2025-06-06,2025-06-05
5896,1,270,7,836.01,0.0,0.08,N,O,2025-02-24,2025-02-28
5896,2,251,9,1724.67,0.1,0.08,N,O,2025-02-27,2025-02-28
5896,3,252,10,1449.4,0.02,0.08,N,O,2025-02-28,2025-02-28
5896,4,258,17,1021.7,0.02,0.08,N,O,2025-03-02,2025-02-28
5896,5,296,13,1694.68,0.0,0.08,N,O,2025-02-27,2025-02-28
5897,1,187,5,837.9,0.05,0.08,N,O,2025-05-09,2025-05-17
5897,2,277,7,695.38,0.0,0.08,N,O,2025-05-17,2025-05-17
5897,3,283,15,1142.7,0.1,0.08,N,O,2025-05-19,2025-05-17
5897,4,263,7,1080.31,0.05,0.08,N,O,2025-05-17,2025-05-17
5898,1,161,11,796.29,0.05,0.08,N,O,2025-05-23,2025-05-23
5898,2,226,6,581.16,0.1,0.08,N,O,2025-05-21,2025-05-23
5898,3,247,3,452.55,0.05,0.08,N,O,2025-05-27,2025-05-23
5899,1,136,13,1773.46,0.1,0.08,N,O,2025-01-20,2025-01-23
5899,2,167,11,1217.37,0.1,0.08,N,O,2025-01-26,2025-01-23
5900,1,195,15,2442.3,0.1,0.08,N,O,2025-06-20,2025-06-18
5900,2,285,8,460.8,0.05,0.08,N,O,2025-06-17,2025-06-18
5900,3,136,20,3795.8,0.1,0.08,N,O,2025-06-09,2025-06-18
5900,4,289,10,1171.4,0.02,0.08,N,O,2025-06-11,2025-06-18
5900,5,138,15,420.3,0.05,0.08,N,O,2025-06-18,2025-06-18
5901,1,269,12,855.12,0.02,0.08,N,F,2025-03-25,2025-03-24
5901,2,269,2,110.52,0.1,0.08,N,F,2025-03-26,2025-03-24
5901,3,284,9,590.31,0.0,0.08,N,F,2025-03-28,2025-03-24
5902,1,291,9,981.27,0.05,0.08,N,F,2025-02-28,2025-03-01
5902,2,275,2,141.26,0.02,0.08,N,F,2025-03-06,2025-03-01
5902,3,231,2,104.8,0.1,0.08,N,F,2025-02-25,2025-03-01
5902,4,245,2,302.52,0.0,0.08,N,F,2025-03-02,2025-03-01
5903,1,150,12,838.8,0.02,0.08,N,F,2025-05-13,2025-05-22
5903,2,218,20,2232.8,0.02,0.08,N,F,2025-05-19,2025-05-22
5903,3,177,12,1771.92,0.02,0.08,N,F,2025-05-27,2025-05-22
5903,4,285,5,264.1,0.0,0.08,N,F,2025-05-14,2025-05-22
5904,1,278,15,892.35,0.0,0.08,N,O,2025-05-28,2025-05-24
5904,2,291,2,196.28,0.0,0.08,N,O,2025-05-15,2025-05-24
5905,1,223,3,129.24,0.05,0.08,N,O,2025-01-11,2025-01-18
5905,2,141,16,2188.16,0.0,0.08,N,O,2025-01-20,2025-01-18
5906,1,170,9,1358.19,0.02,0.08,N,F,2025-03-18,2025-03-14
5906,2,233,11,441.32,0.05,0.08,N,F,2025-03-15,2025-03-14
5906,3,132,13,577.33,0.02,0.08,N,F,2025-03-12,2025-03-14
5906,4,287,15,490.65,0.02,0.08,N,F,2025-03-08,2025-03-14
5907,1,192,2,74.48,0.1,0.08,N,F,2025-01-27,2025-01-22
5907,2,119,16,761.28,0.02,0.08,R,F,2025-01-23,2025-01-22
5907,3,180,3,138.45,0.1,0.08,N,F,2025-01-14,2025-01-22
5907,4,240,15,963.9,0.05,0.08,N,F,2025-01-17,2025-01-22
5908,1,131,3,439.86,0.1,0.08,N,F,2025-02-19,2025-02-25
5908,2,259,4,505.48,0.1,0.08,N,F,2025-02-21,2025-02-25
5908,3,206,17,1636.59,0.1,0.08,N,F,2025-03-01,2025-02-25
5908,4,104,9,383.58,0.1,0.08,N,F,2025-02-25,2025-02-25
5908,5,214,14,1197.84,0.05,0.08,N,F,2025-02-24,2025-02-25
5909,1,282,5,383.75,0.0,0.08,N,O,2025-04-16,2025-04-22
5909,2,107,17,1133.39,0.02,0.08,N,O,2025-04-21,2025-04-22
5909,3,241,16,608.8,0.1,0.08,N,O,2025-04-20,2025-04-22
5909,4,210,17,920.72,0.0,0.08,N,O,2025-04-16,2025-04-22
5910,1,122,5,183.65,0.0,0.08,N,F,2025-05-03,2025-05-04
5910,2,102,18,3220.38,0.1,0.08,N,F,2025-05-09,2025-05-04
5911,1,233,2,97.84,0.1,0.08,N,O,2025-03-08,2025-03-03
5911,2,221,7,420.63,0.02,0.08,N,O,2025-03-07,2025-03-03
5911,3,174,12,1660.2,0.05,0.08,N,O,2025-02-25,2025-03-03
5912,1,280,13,1188.59,0.02,0.08,N,O,2025-03-31,2025-04-01
5912,2,247,1,159.78,0.05,0.08,N,O,2025-03-25,2025-04-01
5912,3,202,17,2050.2,0.1,0.08,N,O,2025-03-29,2025-04-01
5913,1,202,1,101.24,0.02,0.08,N,O,2025-04-06,2025-04-15
5914,1,288,1,158.26,0.1,0.08,N,O,2025-03-15,2025-03-14
5915,1,170,18,3278.34,0.0,0.08,N,O,2025-06-11,2025-06-17
5915,2,125,8,1313.76,0.02,0.08,N,O,2025-06-15,2025-06-17
5915,3,269,15,890.1,0.05,0.08,N,O,2025-06-10,2025-06-17
5915,4,235,11,770.44,0.1,0.08,N,O,2025-06-22,2025-06-17
5915,5,192,14,484.26,0.05,0.08,N,O,2025-06-16,2025-06-17
5916,1,277,4,343.44,0.1,0.08,N,O,2025-05-19,2025-05-23
5916,2,166,14,525.28,0.0,0.08,N,O,2025-05-19,2025-05-23
5916,3,142,9,861.57,0.05,0.08,N,O,2025-05-15,2025-05-23
5916,4,212,2,305.02,0.05,0.08,N,O,2025-05-23,2025-05-23
5916,5,192,5,204.35,0.1,0.08,N,O,2025-05-20,2025-05-23
5917,1,162,5,1014.4,0.02,0.08,N,O,2025-02-02,2025-02-01
5917,2,268,13,2068.95,0.02,0.08,N,O,2025-01-29,2025-02-01
5917,3,276,11,829.4,0.1,0.08,N,O,2025-01-29,2025-02-01
5918,1,200,14,1977.22,0.05,0.08,N,O,2025-02-06,2025-02-15
5918,2,181,16,2338.88,0.0,0.08,N,O,2025-02-17,2025-02-15
5919,1,260,7,698.25,0.02,0.08,N,O,2025-05-13,2025-05-19
5919,2,135,7,1375.64,0.02,0.08,N,O,2025-05-15,2025-05-19
5919,3,211,6,1097.64,0.02,0.08,N,O,2025-05-17,2025-05-19
5919,4,124,3,435.48,0.02,0.08,N,O,2025-05-23,2025-05-19
5920,1,190,10,1984.1,0.1,0.08,N,F,2025-01-15,2025-01-12
5920,2,230,6,1107.96,0.0,0.08,N,F,2025-01-04,2025-01-12
5920,3,153,10,1648.9,0.02,0.08,N,F,2025-01-09,2025-01-12
5921,1,264,15,1462.8,0.02,0.08,N,F,2025-04-10,2025-04-06
5921,2,290,3,350.43,0.05,0.08,N,F,2025-04-04,2025-04-06
5921,3,283,13,1044.68,0.1,0.08,N,F,2025-03-28,2025-04-06
5921,4,150,11,868.89,0.05,0.08,N,F,2025-04-09,2025-04-06
5921,5,260,19,2017.99,0.0,0.08,N,F,2025-04-06,2025-04-06
5922,1,138,16,453.76,0.02,0.08,N,O,2025-01-11,2025-01-18
5922,2,249,16,2491.52,0.0,0.08,N,O,2025-01-10,2025-01-18
5922,3,162,4,750.52,0.02,0.08,N,O,2025-01-12,2025-01-18
5922,4,197,12,2173.56,0.05,0.08,N,O,2025-01-23,2025-01-18
5923,1,242,3,90.66,0.05,0.08,N,O,2025-02-15,2025-02-19
5923,2,158,16,680.64,0.0,0.08,N,O,2025-02-14,2025-02-19
5924,1,225,10,1140.6,0.05,0.08,N,F,2025-02-12,2025-02-07
5924,2,120,4,638.04,0.1,0.08,N,F,2025-01-30,2025-02-07
5925,1,193,10,1544.5,0.05,0.08,N,O,2025-02-17,2025-02-13
5925,2,257,15,1784.7,0.05,0.08,N,O,2025-02-15,2025-02-13
5925,3,176,5,699.7,0.1,0.08,N,O,2025-02-11,2025-02-13
5925,4,127,6,204.9,0.05,0.08,N,O,2025-02-08,2025-02-13
5926,1,167,5,468.65,0.1,0.08,N,O,2025-03-16,2025-03-11
5926,2,104,19,683.43,0.05,0.08,N,O,2025-03-13,2025-03-11
5926,3,273,17,491.98,0.02,0.08,N,O,2025-03-11,2025-03-11
5927,1,117,3,321.54,0.02,0.08,N,F,2025-07-07,2025-07-06
5927,2,249,7,1048.95,0.02,0.08,N,F,2025-07-05,2025-07-06
5927,3,214,16,1564.64,0.1,0.08,N,F,2025-06-30,2025-07-06
5927,4,157,11,718.96,0.02,0.08,N,F,2025-07-02,2025-07-06
5927,5,166,8,301.28,0.05,0.08,N,F,2025-07-11,2025-07-06
5928,1,235,17,1668.89,0.02,0.08,N,O,2025-06-17,2025-06-26
5928,2,167,1,113.05,0.0,0.08,N,O,2025-06-26,2025-06-26
5928,3,228,17,1778.88,0.1,0.08,N,O,2025-06-23,2025-06-26
5928,4,161,4,279.68,0.02,0.08,N,O,2025-06-23,2025-06-26
5929,1,162,2,335.26,0.05,0.08,N,O,2025-05-09,2025-05-12
5929,2,218,2,313.08,0.1,0.08,N,O,2025-05-09,2025-05-12
5930,1,167,18,1703.7,0.02,0.08,N,O,2025-06-18,2025-06-23
5931,1,163,11,978.01,0.05,0.08,N,O,2025-01-11,2025-01-14
5932,1,147,2,351.78,0.1,0.08,N,O,2025-03-20,2025-03-20
5932,2,130,5,561.8,0.0,0.08,N,O,2025-03-19,2025-03-20
5932,3,257,17,1774.46,0.02,0.08,N,O,2025-03-17,2025-03-20
5932,4,155,3,386.94,0.02,0.08,N,O,2025-03-23,2025-03-20
5933,1,141,20,3000.2,0.1,0.08,N,O,2025-05-22,2025-05-21
5933,2,204,6,1040.94,0.02,0.08,N,O,2025-05-13,2025-05-21
5933,3,246,4,491.12,0.02,0.08,N,O,2025-05-18,2025-05-21
5933,4,207,15,821.1,0.05,0.08,N,O,2025-05-15,2025-05-21
5934,1,290,11,1207.03,0.1,0.08,N,O,2025-05-30,2025-05-29
5934,2,284,8,494.72,0.1,0.08,N,O,2025-05-28,2025-05-29
5935,1,299,5,147.25,0.05,0.08,N,O,2025-06-21,2025-06-17
5935,2,216,19,2433.71,0.02,0.08,N,O,2025-06-16,2025-06-17
5935,3,207,19,979.64,0.02,0.08,N,O,2025-06-21,2025-06-17
5936,1,194,9,294.03,0.02,0.08,N,F,2025-07-02,2025-07-03
5936,2,195,20,3620.2,0.05,0.08,N,F,2025-07-06,2025-07-03
5936,3,131,9,1574.01,0.05,0.08,N,F,2025-06-30,2025-07-03
5936,4,224,17,2330.53,0.05,0.08,N,F,2025-07-08,2025-07-03
5936,5,243,4,259.2,0.0,0.08,N,F,2025-06-26,2025-07-03
5937,1,165,2,304.18,0.02,0.08,N,O,2025-02-04,2025-02-04
5938,1,116,1,97.48,0.1,0.08,R,F,2025-03-21,2025-03-20
5938,2,192,16,534.88,0.1,0.08,N,F,2025-03-14,2025-03-20
5938,3,246,17,2232.1,0.0,0.08,N,F,2025-03-15,2025-03-20
5938,4,251,13,1781.52,0.05,0.08,N,F,2025-03-14,2025-03-20
5938,5,299,6,181.62,0.0,0.08,N,F,2025-03-14,2025-03-20
5939,1,130,8,1027.76,0.02,0.08,N,F,2025-03-30,2025-03-28
5939,2,220,14,617.82,0.0,0.08,N,F,2025-04-01,2025-03-28
5939,3,181,3,614.19,0.02,0.08,N,F,2025-03-25,2025-03-28
5939,4,193,4,812.36,0.02,0.08,N,F,2025-03-19,2025-03-28
5939,5,253,3,290.04,0.02,0.08,N,F,2025-03-27,2025-03-28
5940,1,157,3,172.38,0.05,0.08,N,O,2025-03-08,2025-03-10
5940,2,199,4,114.2,0.05,0.08,N,O,2025-03-01,2025-03-10
5940,3,199,5,127.35,0.02,0.08,N,O,2025-03-08,2025-03-10
5940,4,229,19,2402.36,0.05,0.08,N,O,2025-03-01,2025-03-10
5941,1,223,19,627.19,0.02,0.08,N,O,2025-03-26,2025-03-21
5941,2,295,2,241.6,0.02,0.08,N,O,2025-03-20,2025-03-21
5941,3,276,10,765.9,0.05,0.08,N,O,2025-03-26,2025-03-21
5941,4,205,19,1960.23,0.05,0.08,N,O,2025-03-19,2025-03-21
5942,1,207,9,585.9,0.02,0.08,N,O,2025-02-08,2025-02-11
5942,2,243,4,201.52,0.0,0.08,N,O,2025-02-13,2025-02-11
5942,3,120,16,2352.32,0.0,0.08,N,O,2025-02-16,2025-02-11
5942,4,100,11,367.29,0.0,0.08,N,O,2025-02-07,2025-02-11
5942,5,205,6,663.84,0.02,0.08,N,O,2025-02-03,2025-02-11
5943,1,257,20,2232.2,0.05,0.08,N,O,2025-02-16,2025-02-12
5943,2,222,13,538.85,0.1,0.08,N,O,2025-02-08,2025-02-12
5944,1,234,11,897.49,0.1,0.08,R,F,2025-01-18,2025-01-24
5945,1,167,7,843.01,0.1,0.08,N,O,2025-04-08,2025-04-08
5946,1,255,3,429.48,0.0,0.08,N,F,2025-01-30,2025-02-04
5946,2,178,10,1311.3,0.02,0.08,N,F,2025-02-02,2025-02-04
5946,3,154,20,3321.0,0.05,0.08,N,F,2025-02-01,2025-02-04
5947,1,298,10,513.6,0.05,0.08,N,O,2025-06-19,2025-06-17
5947,2,218,11,1260.6,0.1,0.08,N,O,2025-06-22,2025-06-17
5947,3,144,10,622.9,0.1,0.08,N,O,2025-06-11,2025-06-17
5947,4,127,3,101.16,0.02,0.08,N,O,2025-06-11,2025-06-17
5948,1,102,4,680.0,0.1,0.08,N,F,2025-06-20,2025-06-23
5948,2,186,1,141.7,0.0,0.08,N,F,2025-06-17,2025-06-23
5949,1,250,15,1918.2,0.05,0.08,N,F,2025-05-30,2025-05-29
5949,2,162,3,476.91,0.0,0.08,N,F,2025-05-27,2025-05-29
5949,3,196,10,1570.1,0.1,0.08,N,F,2025-05-22,2025-05-29
5949,4,202,2,275.92,0.1,0.08,N,F,2025-05-24,2025-05-29
5950,1,189,9,1441.71,0.05,0.08,N,O,2025-01-29,2025-02-01
5950,2,252,20,3274.4,0.0,0.08,N,O,2025-01-28,2025-02-01
5951,1,233,3,144.0,0.1,0.08,N,O,2025-01-18,2025-01-27
5951,2,254,16,1706.72,0.02,0.08,N,O,2025-01-27,2025-01-27
5951,3,284,5,297.5,0.02,0.08,N,O,2025-01-20,2025-01-27
5951,4,152,12,602.76,0.05,0.08,N,O,2025-01-30,2025-01-27
5952,1,299,10,318.8,0.02,0.08,N,O,2025-02-12,2025-02-19
5952,2,173,1,151.72,0.1,0.08,N,O,2025-02-13,2025-02-19
5952,3,135,17,2707.08,0.1,0.08,N,O,2025-02-18,2025-02-19
5953,1,289,6,660.48,0.0,0.08,N,O,2025-02-22,2025-02-19
5953,2,231,14,712.74,0.05,0.08,N,O,2025-02-24,2025-02-19
5953,3,110,6,192.96,0.02,0.08,N,O,2025-02-16,2025-02-19
5953,4,112,17,2074.0,0.1,0.08,N,O,2025-02-10,2025-02-19
5953,5,243,8,523.68,0.0,0.08,N,O,2025-02-21,2025-02-19
5954,1,224,9,1384.92,0.0,0.08,N,O,2025-07-07,2025-07-10
5954,2,290,18,2141.28,0.02,0.08,N,O,2025-07-11,2025-07-10
5955,1,146,12,1474.68,0.05,0.08,N,F,2025-03-22,2025-03-30
5955,2,182,12,1836.0,0.1,0.08,N,F,2025-03-27,2025-03-30
5955,3,105,18,983.88,0.02,0.08,N,F,2025-03-25,2025-03-30
5955,4,112,20,2393.4,0.05,0.08,N,F,2025-03-26,2025-03-30
5956,1,149,11,1302.4,0.02,0.08,N,O,2025-06-25,2025-06-28
5956,2,119,11,604.56,0.02,0.08,N,O,2025-06-25,2025-06-28
5957,1,181,14,2175.6,0.0,0.08,N,O,2025-05-19,2025-05-22
5958,1,113,6,832.26,0.0,0.08,N,F,2025-04-22,2025-04-17
5958,2,197,8,1244.56,0.02,0.08,N,F,2025-04-15,2025-04-17
5958,3,133,7,786.59,0.02,0.08,N,F,2025-04-21,2025-04-17
5958,4,104,1,42.68,0.05,0.08,N,F,2025-04-15,2025-04-17
5959,1,140,14,2262.12,0.1,0.08,N,O,2025-06-21,2025-06-17
5959,2,158,2,103.44,0.0,0.08,N,O,2025-06-17,2025-06-17
5959,3,260,11,1035.32,0.02,0.08,N,O,2025-06-14,2025-06-17
5959,4,148,4,451.04,0.05,0.08,N,O,2025-06-18,2025-06-17
