order_id,cust_id,order_status,total_price,order_date,order_priority
5189,945,P,6735.96,2025-06-19,4-LOW
5190,945,P,3326.25,2025-06-26,1-URGENT
5191,945,O,1432.74,2025-01-14,4-LOW
5192,946,O,3242.8,2025-02-05,1-URGENT
5193,947,O,3544.14,2025-02-02,2-HIGH
5194,947,F,2597.77,2025-03-16,4-LOW
5195,947,P,981.16,2025-03-14,1-URGENT
5196,947,P,10656.76,2025-03-18,4-LOW
5197,948,P,1562.83,2025-03-09,2-HIGH
5198,948,P,2422.04,2025-02-24,2-HIGH
5199,948,F,2945.21,2025-05-19,2-HIGH
5200,948,O,3408.53,2025-05-16,2-HIGH
5201,949,P,2600.02,2025-01-24,3-MEDIUM
5202,949,P,1536.19,2025-02-01,1-URGENT
5203,949,F,2956.37,2025-05-26,3-MEDIUM
5204,949,O,5537.51,2025-05-18,2-HIGH
5205,949,P,4702.04,2025-05-07,2-HIGH
5206,949,O,3974.15,2025-02-15,1-URGENT
5207,950,F,1373.0,2025-01-23,2-HIGH
5208,950,P,4367.98,2025-02-11,1-URGENT
5209,950,F,2358.0,2025-06-03,2-HIGH
5210,950,F,3623.82,2025-01-04,2-HIGH
5211,950,P,9819.21,2025-03-14,3-MEDIUM
5212,950,F,2256.86,2025-04-18,1-URGENT
5213,951,P,2895.39,2025-06-02,2-HIGH
5214,951,P,2783.25,2025-02-10,3-MEDIUM
5215,951,O,2145.96,2025-04-05,2-HIGH
5216,952,P,2744.28,2025-05-21,3-MEDIUM
5217,953,F,4058.1,2025-05-04,2-HIGH
5218,954,F,576.27,2025-06-22,3-MEDIUM
5219,954,F,5318.89,2025-06-15,1-URGENT
5220,954,F,1593.43,2025-02-20,2-HIGH
5221,955,F,3277.71,2025-05-24,2-HIGH
5222,955,P,816.96,2025-01-28,3-MEDIUM
5223,955,F,1962.26,2025-03-27,1-URGENT
5224,956,O,5912.93,2025-02-19,4-LOW
5225,956,O,493.12,2025-01-29,4-LOW
5226,956,O,4885.22,2025-03-04,1-URGENT
5227,956,O,1688.75,2025-01-19,4-LOW
5228,956,O,2436.01,2025-01-14,1-URGENT
5229,956,F,707.95,2025-03-28,1-URGENT
5230,956,F,3047.43,2025-05-14,2-HIGH
5231,956,F,2252.18,2025-02-09,2-HIGH
5232,957,O,1186.22,2025-01-12,3-MEDIUM
5233,958,F,1784.65,2025-02-20,2-HIGH
5234,958,O,5741.26,2025-01-14,1-URGENT
5235,958,O,4058.0,2025-06-07,3-MEDIUM
5236,958,O,6172.38,2025-05-18,3-MEDIUM
5237,959,O,319.52,2025-01-26,4-LOW
5238,959,O,1243.0,2025-02-04,1-URGENT
5239,959,F,1129.13,2025-03-11,4-LOW
5240,959,O,1839.39,2025-04-07,2-HIGH
5241,960,F,333.53,2025-04-29,1-URGENT
5242,960,O,9576.57,2025-02-11,1-URGENT
5243,960,F,2288.66,2025-01-07,1-URGENT
5244,960,O,4049.21,2025-05-19,2-HIGH
5245,960,P,9650.51,2025-06-30,3-MEDIUM
5246,960,F,3009.57,2025-02-18,3-MEDIUM
5247,960,F,7697.0,2025-04-26,2-HIGH
5248,960,F,236.41,2025-01-04,1-URGENT
5249,961,P,3706.28,2025-01-16,2-HIGH
5250,961,O,3700.84,2025-06-05,1-URGENT
5251,961,O,4750.97,2025-01-13,2-HIGH
5252,961,F,3100.47,2025-03-16,2-HIGH
5253,962,F,3165.97,2025-03-23,2-HIGH
5254,962,F,1821.78,2025-03-03,2-HIGH
5255,962,O,3477.2,2025-04-23,2-HIGH
5256,962,F,3559.61,2025-05-11,3-MEDIUM
5257,962,F,5195.64,2025-03-29,2-HIGH
5258,963,F,6757.66,2025-04-14,1-URGENT
5259,963,F,2834.97,2025-04-14,4-LOW
5260,963,O,6089.64,2025-05-03,3-MEDIUM
5261,963,P,789.87,2025-05-24,3-MEDIUM
5262,963,P,6969.67,2025-06-25,1-URGENT
5263,963,F,1198.77,2025-06-13,1-URGENT
5264,963,O,475.69,2025-02-04,3-MEDIUM
5265,964,O,3297.15,2025-06-25,1-URGENT
5266,964,P,3876.78,2025-04-25,3-MEDIUM
5267,964,F,894.94,2025-04-06,1-URGENT
5268,964,P,625.18,2025-05-10,1-URGENT
5269,964,O,867.13,2025-04-14,3-MEDIUM
5270,964,P,3361.43,2025-06-10,2-HIGH
5271,964,O,2457.66,2025-05-08,3-MEDIUM
5272,965,O,1910.64,2025-02-28,2-HIGH
5273,965,O,493.51,2025-04-17,3-MEDIUM
5274,965,O,1137.08,2025-03-25,4-LOW
5275,965,O,3386.76,2025-04-22,2-HIGH
5276,965,P,2138.69,2025-04-09,2-HIGH
5277,965,P,2566.0,2025-03-25,1-URGENT
5278,965,F,4783.05,2025-03-21,3-MEDIUM
5279,966,P,8551.49,2025-05-14,1-URGENT
5280,966,P,3187.69,2025-01-25,3-MEDIUM
5281,966,P,366.62,2025-01-14,1-URGENT
5282,966,F,216.76,2025-01-25,1-URGENT
5283,966,P,1546.02,2025-02-07,2-HIGH
5284,967,P,2109.71,2025-06-02,1-URGENT
5285,967,O,3992.37,2025-01-25,1-URGENT
5286,968,F,1584.56,2025-02-02,3-MEDIUM
5287,968,F,1082.24,2025-01-04,4-LOW
5288,968,F,2246.41,2025-03-19,4-LOW
5289,968,F,1491.22,2025-05-06,4-LOW
5290,968,F,4054.34,2025-04-06,3-MEDIUM
5291,968,F,1233.72,2025-04-13,3-MEDIUM
5292,968,F,2271.86,2025-02-06,4-LOW
5293,968,O,5607.92,2025-05-04,2-HIGH
5294,969,P,2215.98,2025-05-04,2-HIGH
5295,969,F,5638.48,2025-06-04,4-LOW
5296,969,P,4129.53,2025-04-22,3-MEDIUM
5297,969,O,1117.5,2025-01-27,3-MEDIUM
5298,969,F,4824.97,2025-06-18,4-LOW
5299,969,F,7724.91,2025-01-24,3-MEDIUM
5300,969,F,479.42,2025-03-27,4-LOW
5301,970,O,2824.07,2025-06-29,3-MEDIUM
5302,970,O,4472.72,2025-05-26,1-URGENT
5303,970,P,469.89,2025-06-22,4-LOW
5304,970,O,4142.52,2025-05-29,4-LOW
5305,970,O,2136.75,2025-05-29,1-URGENT
5306,971,O,6995.65,2025-05-30,3-MEDIUM
5307,971,P,5088.32,2025-04-20,2-HIGH
5308,971,O,6061.85,2025-06-14,3-MEDIUM
5309,971,O,2901.19,2025-01-17,3-MEDIUM
5310,971,O,5804.5,2025-03-30,2-HIGH
5311,971,P,3208.18,2025-02-11,1-URGENT
5312,971,F,4102.5,2025-03-16,1-URGENT
5313,972,O,9502.98,2025-04-02,1-URGENT
5314,972,P,5110.84,2025-02-27,3-MEDIUM
5315,972,F,367.24,2025-06-26,4-LOW
5316,973,P,3418.39,2025-04-07,3-MEDIUM
5317,973,P,4686.04,2025-01-05,2-HIGH
5318,973,O,5300.67,2025-02-28,3-MEDIUM
5319,973,F,1810.69,2025-02-09,1-URGENT
5320,974,P,2328.28,2025-06-11,4-LOW
5321,974,P,2183.03,2025-01-05,4-LOW
5322,974,F,2343.25,2025-04-25,2-HIGH
5323,974,F,3187.84,2025-04-06,2-HIGH
5324,974,O,6958.6,2025-06-18,4-LOW
5325,974,P,2240.32,2025-04-12,4-LOW
5326,974,P,5456.58,2025-02-14,4-LOW
5327,975,O,2465.51,2025-01-20,2-HIGH
5328,975,F,5010.85,2025-01-06,4-LOW
5329,975,P,6283.57,2025-06-23,4-LOW
5330,975,O,1474.78,2025-05-28,4-LOW
5331,975,F,147.2,2025-05-06,4-LOW
5332,975,P,6362.67,2025-01-29,1-URGENT
5333,975,F,1154.9,2025-03-31,3-MEDIUM
5334,976,P,880.35,2025-06-13,1-URGENT
5335,976,P,4574.07,2025-01-22,2-HIGH
5336,976,P,1927.49,2025-01-31,3-MEDIUM
5337,976,P,5317.65,2025-04-10,4-LOW
5338,976,P,3823.62,2025-02-21,3-MEDIUM
5339,976,F,2563.13,2025-01-31,4-LOW
5340,976,P,629.42,2025-05-25,4-LOW
5341,977,P,2279.44,2025-05-11,2-HIGH
5342,977,P,4788.55,2025-02-14,4-LOW
5343,977,O,1104.96,2025-04-20,4-LOW
5344,977,F,1838.37,2025-05-25,3-MEDIUM
5345,978,O,2477.8,2025-03-08,1-URGENT
5346,978,O,1399.32,2025-01-16,3-MEDIUM
5347,978,P,3756.05,2025-04-06,3-MEDIUM
5348,978,P,5666.76,2025-06-29,1-URGENT
5349,978,O,2219.26,2025-05-27,4-LOW
5350,978,P,968.7,2025-01-21,2-HIGH
5351,979,P,2809.05,2025-05-26,4-LOW
5352,979,F,1728.77,2025-05-16,2-HIGH
5353,979,F,5789.12,2025-02-04,2-HIGH
5354,979,P,2632.43,2025-04-02,2-HIGH
5355,979,P,5043.29,2025-01-13,2-HIGH
5356,979,P,3495.4,2025-02-04,3-MEDIUM
5357,979,P,1392.37,2025-02-05,3-MEDIUM
5358,979,P,1576.54,2025-04-29,2-HIGH
5359,980,O,3620.19,2025-03-28,4-LOW
5360,980,O,3960.03,2025-01-03,2-HIGH
5361,980,F,3236.35,2025-03-06,4-LOW
5362,980,P,3784.16,2025-02-27,1-URGENT
5363,981,F,3032.62,2025-01-09,2-HIGH
5364,981,O,3345.66,2025-02-09,4-LOW
5365,981,F,2221.65,2025-03-17,2-HIGH
5366,981,P,7914.07,2025-06-02,4-LOW
5367,982,P,3138.26,2025-06-27,3-MEDIUM
5368,983,F,2505.57,2025-04-14,2-HIGH
5369,983,P,1497.62,2025-06-04,3-MEDIUM
5370,983,F,5621.57,2025-02-05,1-URGENT
5371,983,O,4157.92,2025-01-06,1-URGENT
5372,983,F,6296.07,2025-02-23,4-LOW
5373,984,F,1976.11,2025-04-17,2-HIGH
5374,984,F,4814.54,2025-03-30,4-LOW
5375,984,P,2429.6,2025-03-20,2-HIGH
5376,984,O,4200.6,2025-05-31,3-MEDIUM
5377,984,P,2999.04,2025-02-20,4-LOW
5378,984,P,5053.71,2025-05-10,1-URGENT
5379,985,F,3688.06,2025-06-20,2-HIGH
5380,985,O,1017.2,2025-06-20,2-HIGH
5381,985,F,5526.8,2025-06-06,3-MEDIUM
5382,985,O,6204.71,2025-05-31,2-HIGH
5383,985,P,3328.03,2025-03-09,3-MEDIUM
5384,985,O,1917.7,2025-03-19,3-MEDIUM
5385,986,F,4083.01,2025-03-20,3-MEDIUM
5386,986,P,2245.61,2025-04-27,2-HIGH
5387,986,O,943.53,2025-03-12,2-HIGH
5388,986,O,4432.57,2025-06-18,2-HIGH
5389,986,F,6496.08,2025-04-30,1-URGENT
5390,986,O,1962.94,2025-02-07,1-URGENT
5391,986,P,3547.38,2025-03-22,2-HIGH
5392,987,P,60.61,2025-03-05,3-MEDIUM
5393,987,F,4436.29,2025-01-20,4-LOW
5394,987,F,3218.28,2025-01-06,1-URGENT
5395,987,O,6001.87,2025-02-05,2-HIGH
5396,987,P,1787.49,2025-06-25,3-MEDIUM
5397,987,F,2080.94,2025-05-05,2-HIGH
5398,987,F,3914.85,2025-05-04,1-URGENT
5399,988,O,3667.44,2025-04-11,3-MEDIUM
5400,988,F,989.48,2025-01-28,3-MEDIUM
5401,988,F,5728.46,2025-03-06,4-LOW
5402,988,P,933.31,2025-01-01,3-MEDIUM
5403,988,F,4111.64,2025-02-15,1-URGENT
5404,988,F,4294.26,2025-01-03,1-URGENT
5405,989,F,2159.45,2025-03-22,2-HIGH
5406,989,O,1780.28,2025-03-24,2-HIGH
5407,990,O,3796.61,2025-06-03,1-URGENT
5408,991,O,3569.39,2025-04-18,4-LOW
5409,992,O,1943.23,2025-03-04,3-MEDIUM
5410,992,O,259.7,2025-06-08,2-HIGH
5411,992,P,5829.15,2025-05-25,1-URGENT
5412,992,P,1677.34,2025-01-07,1-URGENT
5413,992,F,3981.8,2025-04-02,4-LOW
5414,992,P,1019.59,2025-01-03,1-URGENT
5415,993,P,4760.15,2025-02-21,3-MEDIUM
5416,993,O,5994.35,2025-02-06,3-MEDIUM
5417,993,O,4119.1,2025-06-26,4-LOW
5418,993,P,6931.03,2025-03-05,1-URGENT
5419,993,P,4909.0,2025-02-26,4-LOW
5420,993,F,2162.04,2025-04-14,3-MEDIUM
5421,994,F,403.41,2025-01-05,2-HIGH
5422,994,P,1241.01,2025-01-18,2-HIGH
5423,995,P,1520.06,2025-06-12,3-MEDIUM
5424,995,P,3043.76,2025-01-18,1-URGENT
5425,995,P,744.16,2025-01-09,4-LOW
5426,995,O,1502.51,2025-05-30,3-MEDIUM
5427,995,P,3177.56,2025-03-12,1-URGENT
5428,995,O,3012.06,2025-06-12,2-HIGH
5429,996,P,5781.16,2025-05-21,4-LOW
5430,996,P,4439.34,2025-04-03,2-HIGH
5431,996,O,7308.95,2025-05-14,1-URGENT
5432,996,P,1782.11,2025-05-10,2-HIGH
5433,996,F,2407.12,2025-03-17,3-MEDIUM
5434,996,F,1284.46,2025-01-29,4-LOW
5435,997,P,2893.96,2025-05-16,3-MEDIUM
5436,997,P,3644.57,2025-01-19,4-LOW
5437,997,O,121.26,2025-06-06,1-URGENT
5438,997,O,1473.96,2025-06-29,4-LOW
5439,997,F,510.31,2025-04-02,2-HIGH
5440,998,O,5455.95,2025-03-16,4-LOW
5441,998,F,166.9,2025-03-10,2-HIGH
5442,998,O,959.07,2025-05-02,3-MEDIUM
5443,998,P,959.37,2025-01-04,4-LOW
5444,998,O,484.41,2025-02-17,3-MEDIUM
5445,998,F,3666.76,2025-02-02,3-MEDIUM
5446,998,F,1989.26,2025-02-13,3-MEDIUM
5447,998,F,2118.79,2025-06-07,1-URGENT
5448,999,P,1551.4,2025-05-03,1-URGENT
5449,999,P,534.46,2025-06-09,3-MEDIUM
5450,999,P,1755.93,2025-02-18,1-URGENT
5451,999,F,2081.28,2025-01-18,3-MEDIUM
5452,999,P,4828.0,2025-03-02,4-LOW
5453,999,O,6071.4,2025-05-15,4-LOW
5454,999,P,2234.57,2025-04-27,2-HIGH
5455,999,O,108.09,2025-06-12,2-HIGH
5456,1000,O,4959.1,2025-06-21,2-HIGH
5457,1000,O,1441.75,2025-03-10,4-LOW
5458,1000,O,3606.83,2025-01-21,4-LOW
5459,1000,P,316.79,2025-04-20,4-LOW
5460,1001,P,2623.17,2025-06-25,2-HIGH
5461,1001,F,3387.72,2025-02-27,4-LOW
5462,1002,F,733.55,2025-05-04,3-MEDIUM
5463,1002,O,6892.66,2025-01-16,1-URGENT
5464,1002,O,1693.83,2025-04-11,4-LOW
5465,1002,O,6469.58,2025-06-21,2-HIGH
5466,1002,P,2584.97,2025-01-05,1-URGENT
5467,1003,P,5011.44,2025-01-15,3-MEDIUM
5468,1003,O,6093.65,2025-02-14,1-URGENT
5469,1003,F,5349.36,2025-02-09,3-MEDIUM
5470,1003,O,2580.65,2025-06-10,1-URGENT
5471,1003,F,648.53,2025-06-16,1-URGENT
5472,1004,O,2667.47,2025-05-12,4-LOW
5473,1004,O,3042.6,2025-03-02,4-LOW
5474,1004,O,3865.86,2025-06-02,4-LOW
5475,1004,O,1017.79,2025-04-05,4-LOW
5476,1004,O,6453.11,2025-02-17,1-URGENT
5477,1005,O,472.12,2025-02-18,1-URGENT
5478,1005,F,3299.88,2025-05-05,4-LOW
5479,1005,P,329.48,2025-06-16,4-LOW
5480,1005,F,6010.22,2025-02-12,3-MEDIUM
5481,1005,O,5580.18,2025-04-28,1-URGENT
5482,1006,F,3855.34,2025-02-01,1-URGENT
5483,1006,F,248.4,2025-01-08,3-MEDIUM
5484,1006,F,857.85,2025-03-02,3-MEDIUM
5485,1006,O,226.58,2025-04-26,2-HIGH
5486,1006,P,5836.15,2025-04-13,1-URGENT
5487,1006,F,3874.86,2025-01-31,3-MEDIUM
5488,1006,P,5520.58,2025-02-26,4-LOW
5489,1007,O,1604.02,2025-05-08,3-MEDIUM
5490,1007,P,1164.64,2025-03-01,2-HIGH
5491,1007,F,3447.49,2025-03-01,2-HIGH
5492,1008,O,1476.16,2025-04-30,3-MEDIUM
5493,1008,F,4083.3,2025-06-05,1-URGENT
5494,1008,O,805.01,2025-04-10,2-HIGH
5495,1008,O,7570.59,2025-05-15,1-URGENT
5496,1008,O,1449.19,2025-01-18,4-LOW
5497,1008,O,1751.26,2025-03-06,2-HIGH
5498,1008,P,493.16,2025-05-22,4-LOW
5499,1009,F,189.16,2025-05-12,1-URGENT
5500,1009,P,9613.85,2025-01-06,2-HIGH
5501,1009,O,3730.51,2025-03-27,1-URGENT
5502,1009,P,2814.42,2025-02-10,4-LOW
5503,1009,O,1528.25,2025-02-23,1-URGENT
5504,1009,P,8889.98,2025-04-03,1-URGENT
5505,1010,O,4490.04,2025-02-13,4-LOW
5506,1011,P,2921.4,2025-04-24,4-LOW
5507,1011,O,2821.28,2025-01-11,3-MEDIUM
5508,1011,O,215.26,2025-01-31,4-LOW
5509,1011,F,8045.9,2025-06-04,3-MEDIUM
5510,1011,F,1724.87,2025-01-27,3-MEDIUM
5511,1011,F,8253.21,2025-05-05,3-MEDIUM
5512,1011,F,5831.93,2025-01-26,3-MEDIUM
5513,1011,O,2181.35,2025-02-27,3-MEDIUM
5514,1012,F,1492.71,2025-03-11,4-LOW
5515,1012,P,2494.73,2025-05-15,2-HIGH
5516,1012,F,298.22,2025-03-20,3-MEDIUM
5517,1012,F,6922.85,2025-06-06,2-HIGH
5518,1012,F,1238.2,2025-04-01,3-MEDIUM
5519,1012,F,2189.21,2025-05-27,3-MEDIUM
5520,1012,F,3679.14,2025-04-29,1-URGENT
5521,1012,P,297.44,2025-02-23,3-MEDIUM
5522,1013,F,2990.49,2025-03-26,4-LOW
5523,1013,F,3295.85,2025-03-22,2-HIGH
5524,1013,P,5583.72,2025-04-08,4-LOW
5525,1013,P,1908.5,2025-04-01,3-MEDIUM
5526,1013,F,5633.53,2025-04-19,1-URGENT
5527,1013,P,733.19,2025-06-19,4-LOW
5528,1013,P,1800.63,2025-02-01,4-LOW
5529,1014,O,6884.98,2025-05-08,2-HIGH
5530,1014,O,1684.14,2025-05-26,3-MEDIUM
5531,1014,P,298.42,2025-03-13,2-HIGH
5532,1014,O,7151.53,2025-06-21,2-HIGH
5533,1014,P,4271.1,2025-04-17,1-URGENT
5534,1014,F,5645.83,2025-06-26,4-LOW
5535,1014,F,3081.12,2025-02-06,1-URGENT
5536,1014,F,3682.34,2025-04-10,1-URGENT
5537,1015,P,825.24,2025-04-12,3-MEDIUM
5538,1015,P,5560.14,2025-01-14,4-LOW
5539,1015,F,1256.07,2025-03-26,2-HIGH
5540,1015,F,417.69,2025-04-03,4-LOW
5541,1015,P,1813.22,2025-05-29,4-LOW
5542,1015,O,4465.01,2025-04-30,2-HIGH
5543,1015,P,2208.5,2025-02-07,1-URGENT
5544,1016,P,1713.47,2025-05-10,1-URGENT
5545,1016,P,6184.87,2025-02-13,1-URGENT
5546,1017,O,4006.78,2025-02-14,1-URGENT
5547,1017,O,3705.36,2025-01-05,2-HIGH
5548,1017,F,3739.51,2025-03-07,4-LOW
5549,1017,P,5063.53,2025-02-15,1-URGENT
5550,1017,P,1963.33,2025-04-18,2-HIGH
5551,1017,P,3586.47,2025-06-21,4-LOW
5552,1017,P,5489.98,2025-05-11,2-HIGH
5553,1018,O,6221.58,2025-06-28,4-LOW
5554,1018,O,2520.49,2025-02-23,3-MEDIUM
5555,1018,O,3601.54,2025-01-11,2-HIGH
5556,1018,O,2074.22,2025-04-27,2-HIGH
5557,1018,P,6847.96,2025-02-01,4-LOW
5558,1019,P,1279.97,2025-06-06,1-URGENT
5559,1019,F,3415.36,2025-05-24,1-URGENT
5560,1019,P,2698.6,2025-02-15,4-LOW
5561,1019,P,1061.25,2025-03-17,2-HIGH
5562,1019,P,7083.77,2025-03-05,1-URGENT
5563,1020,O,1459.94,2025-05-03,4-LOW
5564,1020,P,6825.75,2025-01-27,4-LOW
5565,1020,P,2686.82,2025-06-26,2-HIGH
5566,1020,F,3304.22,2025-04-04,3-MEDIUM
5567,1020,F,1463.46,2025-03-23,1-URGENT
5568,1020,F,4776.56,2025-03-13,1-URGENT
5569,1021,F,7758.56,2025-06-28,3-MEDIUM
5570,1021,F,4525.46,2025-02-01,1-URGENT
5571,1022,F,490.09,2025-04-17,2-HIGH
5572,1022,O,416.39,2025-05-07,1-URGENT
5573,1022,O,9061.23,2025-05-01,1-URGENT
5574,1022,O,3773.89,2025-05-12,1-URGENT
5575,1023,O,353.04,2025-04-09,4-LOW
5576,1023,O,3267.48,2025-03-25,3-MEDIUM
5577,1023,F,2977.57,2025-03-22,3-MEDIUM
5578,1023,P,6185.03,2025-02-07,2-HIGH
5579,1023,O,1177.73,2025-03-23,3-MEDIUM
5580,1023,O,5385.44,2025-04-05,1-URGENT
5581,1023,P,2646.45,2025-03-30,1-URGENT
5582,1024,F,5118.95,2025-05-03,3-MEDIUM
5583,1024,F,2689.19,2025-01-09,3-MEDIUM
5584,1024,P,37.0,2025-04-08,3-MEDIUM
5585,1024,O,7898.84,2025-06-19,1-URGENT
5586,1024,O,969.24,2025-05-04,4-LOW
5587,1024,F,5000.94,2025-05-31,3-MEDIUM
5588,1025,F,1719.16,2025-02-09,1-URGENT
5589,1026,O,6596.28,2025-04-23,1-URGENT
5590,1026,O,5846.11,2025-01-06,4-LOW
5591,1026,F,5798.81,2025-03-02,2-HIGH
5592,1026,P,752.17,2025-01-28,4-LOW
5593,1027,O,6166.62,2025-06-19,2-HIGH
5594,1027,O,585.09,2025-04-03,2-HIGH
5595,1028,O,4719.37,2025-05-18,3-MEDIUM
5596,1028,P,5793.7,2025-05-07,3-MEDIUM
5597,1028,F,2481.35,2025-02-26,4-LOW
5598,1028,P,5003.86,2025-02-08,4-LOW
5599,1028,P,1934.94,2025-02-08,3-MEDIUM
5600,1028,P,6988.33,2025-06-06,1-URGENT
5601,1029,F,1028.88,2025-01-14,4-LOW
5602,1030,P,6070.21,2025-04-25,2-HIGH
5603,1030,F,2505.46,2025-06-27,2-HIGH
5604,1030,F,3174.11,2025-06-19,4-LOW
5605,1030,F,2218.07,2025-02-22,1-URGENT
5606,1030,O,4727.95,2025-06-30,1-URGENT
5607,1030,P,5758.65,2025-03-20,3-MEDIUM
5608,1031,F,160.51,2025-03-07,2-HIGH
5609,1031,O,2721.44,2025-06-01,3-MEDIUM
5610,1032,O,2583.85,2025-01-08,1-URGENT
5611,1032,F,6837.48,2025-02-11,1-URGENT
5612,1032,P,6006.97,2025-03-25,2-HIGH
5613,1032,F,3982.92,2025-04-11,4-LOW
5614,1032,P,6657.46,2025-06-17,3-MEDIUM
5615,1032,O,5771.38,2025-06-07,3-MEDIUM
5616,1032,O,4026.07,2025-04-03,3-MEDIUM
5617,1033,F,2537.64,2025-01-12,2-HIGH
5618,1033,P,5013.04,2025-05-07,1-URGENT
5619,1033,F,1576.51,2025-01-14,2-HIGH
5620,1033,P,1677.21,2025-04-02,1-URGENT
5621,1034,F,2127.71,2025-01-24,2-HIGH
5622,1034,F,2120.81,2025-04-15,3-MEDIUM
5623,1034,F,3892.16,2025-04-13,4-LOW
5624,1034,P,5471.84,2025-05-07,4-LOW
5625,1034,O,3598.31,2025-06-17,4-LOW
5626,1034,P,4572.35,2025-05-23,2-HIGH
5627,1035,P,2656.51,2025-06-18,2-HIGH
5628,1035,O,740.14,2025-06-19,3-MEDIUM
5629,1035,P,3515.59,2025-06-20,3-MEDIUM
5630,1035,F,2521.55,2025-03-17,1-URGENT
5631,1035,O,3187.74,2025-05-26,3-MEDIUM
5632,1035,P,376.43,2025-06-25,2-HIGH
5633,1035,O,2527.98,2025-04-18,1-URGENT
5634,1036,P,3159.2,2025-04-10,4-LOW
5635,1036,P,1759.95,2025-03-25,1-URGENT
5636,1036,P,1755.05,2025-06-15,1-URGENT
5637,1036,P,78.37,2025-01-14,1-URGENT
5638,1036,F,4435.86,2025-02-02,1-URGENT
5639,1036,P,3334.25,2025-06-16,2-HIGH
5640,1036,P,323.12,2025-05-19,2-HIGH
5641,1036,P,2305.14,2025-05-24,4-LOW
5642,1037,P,7245.14,2025-01-20,3-MEDIUM
5643,1037,P,611.48,2025-06-16,1-URGENT
5644,1037,P,535.83,2025-03-30,4-LOW
5645,1038,O,5934.58,2025-02-28,3-MEDIUM
5646,1038,O,2343.88,2025-04-02,4-LOW
5647,1038,P,1663.6,2025-02-14,2-HIGH
5648,1038,O,3098.86,2025-01-16,3-MEDIUM
5649,1038,O,2052.19,2025-01-04,3-MEDIUM
5650,1039,P,2959.49,2025-02-26,2-HIGH
5651,1039,P,4845.36,2025-02-17,4-LOW
5652,1039,P,3144.54,2025-04-07,4-LOW
5653,1039,F,11090.96,2025-03-30,2-HIGH
5654,1040,O,1320.97,2025-02-03,4-LOW
5655,1040,O,4743.78,2025-02-02,3-MEDIUM
5656,1040,F,7253.34,2025-06-19,1-URGENT
5657,1040,P,1373.71,2025-01-10,2-HIGH
5658,1041,O,928.75,2025-04-26,3-MEDIUM
5659,1041,P,4945.53,2025-06-11,1-URGENT
5660,1041,P,100.93,2025-05-14,4-LOW
5661,1041,P,2530.63,2025-01-21,3-MEDIUM
5662,1041,P,4066.82,2025-06-24,4-LOW
5663,1042,F,4763.98,2025-05-07,2-HIGH
5664,1042,P,1381.74,2025-02-10,4-LOW
5665,1043,P,4009.45,2025-06-01,4-LOW
5666,1043,O,2073.92,2025-06-11,3-MEDIUM
5667,1044,P,3792.72,2025-05-14,3-MEDIUM
5668,1044,F,2726.59,2025-02-15,1-URGENT
5669,1044,O,6137.12,2025-05-22,4-LOW
5670,1045,O,2182.89,2025-01-30,4-LOW
5671,1046,P,3485.71,2025-03-26,4-LOW
5672,1046,O,1543.67,2025-02-12,2-HIGH
5673,1046,P,5861.45,2025-06-21,1-URGENT
5674,1046,O,2285.92,2025-05-07,1-URGENT
5675,1046,F,451.98,2025-03-01,1-URGENT
5676,1046,P,2741.72,2025-03-21,4-LOW
5677,1046,O,1584.44,2025-03-02,2-HIGH
5678,1046,P,3188.94,2025-03-12,2-HIGH
5679,1047,P,1810.02,2025-06-26,3-MEDIUM
5680,1047,P,967.19,2025-06-20,1-URGENT
5681,1047,F,4155.49,2025-01-16,3-MEDIUM
5682,1047,P,2972.91,2025-06-21,3-MEDIUM
5683,1047,F,3312.06,2025-03-14,3-MEDIUM
5684,1047,P,5422.15,2025-03-17,4-LOW
5685,1048,P,664.64,2025-06-14,2-HIGH
5686,1049,O,7094.62,2025-04-07,2-HIGH
5687,1049,O,4520.07,2025-01-03,3-MEDIUM
5688,1049,O,1111.61,2025-04-26,3-MEDIUM
5689,1049,P,2604.81,2025-01-12,1-URGENT
5690,1049,P,1487.53,2025-06-24,4-LOW
5691,1049,O,4029.3,2025-01-18,2-HIGH
5692,1050,F,110.24,2025-04-28,2-HIGH
5693,1050,P,2958.03,2025-01-02,3-MEDIUM
5694,1050,F,2777.78,2025-06-04,1-URGENT
5695,1050,O,4737.56,2025-03-30,1-URGENT
5696,1050,F,1954.6,2025-06-10,3-MEDIUM
5697,1050,O,2855.85,2025-05-18,2-HIGH
5698,1050,P,5213.4,2025-06-04,2-HIGH
5699,1050,F,1921.88,2025-03-28,2-HIGH
5700,1051,O,3803.09,2025-06-12,2-HIGH
5701,1051,O,2033.78,2025-05-14,1-URGENT
5702,1051,P,1083.91,2025-02-16,4-LOW
5703,1052,P,266.89,2025-06-26,1-URGENT
5704,1052,P,927.95,2025-01-07,1-URGENT
5705,1052,O,4300.36,2025-05-13,1-URGENT
5706,1053,O,1090.53,2025-02-27,3-MEDIUM
5707,1053,P,1198.15,2025-03-01,3-MEDIUM
5708,1053,F,826.77,2025-01-13,1-URGENT
5709,1053,F,7161.4,2025-06-24,2-HIGH
5710,1053,F,5785.61,2025-03-16,2-HIGH
5711,1053,O,4292.99,2025-03-10,2-HIGH
5712,1053,F,1517.24,2025-04-28,3-MEDIUM
5713,1054,P,630.0,2025-06-17,3-MEDIUM
